,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
2,825,Tether USDt,USDT,tether,115410,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'heco-ecosystem', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'terra-ecosystem', 'tezos-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'zilliqa-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'xdc-ecosystem', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'sei-ecosystem', 'toncoin-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'klaytn-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'rsk-rbtc-ecosystem', 'telos-ecosystem', 'boba-network-ecosystem', 'fusion-network-ecosystem', 'hoo-smart-chain-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'cube-network-ecosystem', 'thundercore-ecosystem', 'redlight-chain-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'eos-evm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'manta-pacific-ecosystem', 'scroll-ecosystem', 'x-layer-ecosystem']",,139399246306.5365,142572893900.9342,True,,3,,,,2025-02-03T10:46:00.000Z,1.0009706148674848,268095671436.2141,202.8605,-0.04091879,0.102308,0.14344222,0.13621281,0.02891412,0.13386088,139534549287.5178,4.4701,142711277271.45,,2025-02-03T10:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-02-03 11:46:47.248284
3,52,XRP,XRP,xrp,1521,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america']",100000000000.0,57703732191.0,99986541057.0,False,,4,,,,2025-02-03T10:46:00.000Z,2.4025700928515374,34435326294.152596,443.6162,0.51585249,-16.23035332,-13.16207973,-1.56553483,0.6488036,369.77429063,138637261208.0111,4.4406,240257009285.15,,2025-02-03T10:46:00.000Z,,,,,,2025-02-03 11:46:47.248284
4,5426,Solana,SOL,solana,835,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america']",,486964880.4902629,593258740.1189648,True,,5,,,,2025-02-03T10:46:00.000Z,200.06044019193305,14477864308.147448,196.1546,2.72330852,-5.85939484,-10.17330946,-7.19972899,-16.00384107,23.86910991,97422408348.89407,3.1205,118687604695.91,,2025-02-03T10:46:00.000Z,,,,,,2025-02-03 11:46:47.248284
5,1839,BNB,BNB,bnb,2347,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'ethereum-ecosystem', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,142480503.91,142480503.91,False,,6,,,,2025-02-03T10:46:00.000Z,580.1336855995489,3897809437.5814157,136.4117,0.92974145,-11.59667996,-10.31004834,-18.73846883,-20.9433632,3.83132739,82657739859.38924,2.648,82657739859.39,,2025-02-03T10:46:00.000Z,,,,,,2025-02-03 11:46:47.248284
6,3408,USDC,USDC,usd-coin,25383,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'ethereum-ecosystem', 'waves-ecosystem', 'bitcoin-cash-ecosystem', 'wanchain-ecosystem', 'coinbase-ventures-portfolio', 'algorand-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'hedera-hashgraph-ecosystem', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'celo-ecosystem', 'iotex-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem', 'cronos-ecosystem', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'moonbeam-ecosystem', 'usd-stablecoin', 'everscale-ecosystem', 'velas-ecosystem', 'doge-chain-ecosystem', 'ethereum-pow-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'canto-ecosystem', 'osmosis-ecosystem', 'zksync-era-ecosystem', 'pulsechain-ecosystem', 'base-ecosystem', 'sei-ecosystem', 'multiversx-ecosystem', 'fiat-stablecoin', 'viction-ecosystem', 'gnosis-chain-ecosystem', 'okexchain-ecosystem', 'conflux-ecosystem', 'kcc-ecosystem', 'tron20-ecosystem', 'kardiachain-ecosystem', 'telos-ecosystem', 'ronin-ecosystem', 'boba-network-ecosystem', 'kava-ecosystem', 'secret-ecosystem', 'aurora-ecosystem', 'metis-andromeda-ecosystem', 'meter-ecosystem', 'fuse-ecosystem', 'elastos-ecosystem', 'syscoin-ecosystem', 'milkomeda-ecosystem', 'evmos-ecosystem', 'bitgert-ecosystem', 'astar-ecosystem', 'thundercore-ecosystem', 'tomb-chain-ecosystem', 'wemix-ecosystem', 'sx-network-ecosystem', 'godwoken-ecosystem', 'energi-ecosystem', 'core-ecosystem', 'polygon-zkevm-ecosystem', 'starknet-ecosystem', 'mantle-ecosystem', 'neon-evm-ecosystem', 'scroll-ecosystem', 'shido-network-ecosystem', 'made-in-america']",,53825936063.32059,53825936063.32059,False,,7,,,,2025-02-03T10:46:00.000Z,1.0001791101741941,21811339640.714745,189.7333,-0.02851567,-0.00559536,0.01696971,0.01631034,0.03547658,0.01179519,53835576836.10505,1.7244,53835576836.11,,2025-02-03T10:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-02-03 11:46:47.248284
7,74,Dogecoin,DOGE,dogecoin,1159,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain-ecosystem', 'ftx-bankruptcy-estate', 'made-in-america']",,147890926383.7052,147890926383.7052,True,,8,,,,2025-02-03T10:46:00.000Z,0.2584465719615902,10907222759.360374,357.5967,3.02086906,-13.80400393,-16.6484412,-33.47202281,-41.82307862,53.64248819,38221902948.09251,1.2245,38221902948.09,,2025-02-03T10:46:00.000Z,,,,,,2025-02-03 11:46:47.248284
8,2010,Cardano,ADA,cardano,1455,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america']",45000000000.0,35185844017.05827,44995198033.24976,False,,9,,,,2025-02-03T10:45:00.000Z,0.7099755115450742,3993835778.2146015,466.5217,2.56870255,-19.83652125,-18.8914191,-33.15167631,-41.68961635,114.47342338,24981087605.156136,0.8002,31948898019.53,,2025-02-03T10:45:00.000Z,,,,,,2025-02-03 11:46:47.248284
9,1958,TRON,TRX,tron,1115,2017-09-13T00:00:00.000Z,"['media', 'payments', 'ethereum-ecosystem', 'tron-ecosystem', 'bnb-chain-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem']",,86122756816.03455,86122811341.3285,True,,10,,,,2025-02-03T10:46:00.000Z,0.22265321855880973,2029329857.8585634,204.6246,0.72059181,-7.95084183,-5.90563458,-16.73614233,-33.34017686,37.3741718,19175508996.24776,0.6143,19175521136.48,,2025-02-03T10:46:00.000Z,,,,,,2025-02-03 11:46:47.248284
10,1975,Chainlink,LINK,chainlink,1923,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'substrate', 'polkadot', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'terra-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'milkomeda-ecosystem', 'energi-ecosystem', 'made-in-america']",,638099970.4527867,1000000000.0,False,,11,,,,2025-02-03T10:46:00.000Z,19.0638442419678,2346042399.477246,241.5675,1.44968282,-15.68153724,-14.63076881,-17.20467689,-19.8692748,80.63532371,12164638447.51618,0.3896,19063844241.97,,2025-02-03T10:46:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-02-03 11:46:47.248284
11,5805,Avalanche,AVAX,avalanche,855,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'bnb-chain-ecosystem', 'moonbeam-ecosystem', 'real-world-assets', 'layer-1', 'zksync-era-ecosystem', 'klaytn-ecosystem', 'made-in-america']",715748719.0,411705745.1575334,450042045.1575334,False,,12,,,,2025-02-03T10:46:00.000Z,25.373095249965466,1636818609.3871882,320.4748,1.85774404,-18.53696243,-23.43815446,-38.84774889,-51.51788445,9.38608136,10446249086.840103,0.3347,18160760422.23,,2025-02-03T10:46:00.000Z,,,,,,2025-02-03 11:46:47.248284
12,512,Stellar,XLM,stellar,667,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'smart-contracts', 'hashkey-capital-portfolio', '2017-2018-alt-season', 'made-in-america']",50001806812.0,30575994855.32052,50001786894.45034,False,,13,,,,2025-02-03T10:46:00.000Z,0.34114864266173184,1611149619.8681545,426.5034,2.06880493,-11.76099365,-8.44211434,-25.64072862,-30.31210478,270.16804646,10430959142.92469,0.334,17058048524.55,,2025-02-03T10:46:00.000Z,,,,,,2025-02-03 11:46:47.248284
13,11419,Toncoin,TON,toncoin,669,2021-08-26T13:40:22.000Z,"['pos', 'ethereum-ecosystem', 'bnb-chain-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025']",,2489876978.7526574,5121405200.29031,True,,14,,,,2025-02-03T10:46:00.000Z,3.934466106192236,832618276.140432,375.1999,0.20027366,-14.27136601,-18.35717518,-31.55728697,-42.97257001,-14.10515595,9796336581.490656,0.3138,20149995176.62,,2025-02-03T10:46:00.000Z,,,,,,2025-02-03 11:46:47.248284
14,20947,Sui,SUI,sui,550,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america']",10000000000.0,3089707194.508888,10000000000.0,False,,15,3089707194.508888,9768830487.66305,,2025-02-03T10:46:00.000Z,3.161733417659927,3686278052.1010466,306.5455,1.77959566,-14.75519599,-11.50677856,-38.99114984,-17.73571031,64.14889043,9768830487.66305,0.3129,31617334176.6,,2025-02-03T10:46:00.000Z,,,,,,2025-02-03 11:46:47.248284
